"yyyymm","PET.LPG.CON","PET.NAP.CON","PET.MSP.CON","PET.ATF.CON","PET.SKO.CON","PET.HSD.CON","PET.LDO.CON","PET.LUB.CON","PET.SEC.CON","PET.BIT.CON","PET.PCK.CON","PET.OTH.CON","PET.TOT.CON","PET.TOT.PRD","GAS.PRD.GRS","GAS.PRD.NET","GAS.IMP","GAS.IMP.PRV","GAS.CON.PWR","GAS.CON.CGD","GAS.CON.REF","GAS.CON.INT","GAS.CON.TEA","GAS.CON.IND","GAS.CON.MFG","GAS.CON.OTH","GAS.CON.FRT","GAS.CON.PET","GAS.CON.SHR","GAS.CON.IRN","GAS.CON.TOT","COL.HRD.PRD.CIL.REV","COL.HRD.DES.CIL.REV","COL.HRD.PRD.CIL.PRV","COL.HRD.DES.CIL.PRV","COL.HRD.PRD.SCCL.PRV","COL.HRD.DES.SCCL.PRV","COL.HRD.PRD.SCCL.REV","COL.HRD.DES.SCCL.REV","COL.HRD.IMP.CIS","COL.HRD.EXP.CIS","COL.HRD.IMP.COK.DOC","COL.HRD.IMP.STM.DOC","COL.HRD.IMP.TOT.DOC","COL.HRD.PRD.PRV","COL.LIG.PRD.PRV","COL.HRD.PRD.REV","COL.LIG.PRD.REV","COL.HRD.PRD.ECL.MCL","COL.HRD.PRD.BCCL.MCL","COL.HRD.PRD.CCL.MCL","COL.HRD.PRD.NCL.MCL","COL.HRD.PRD.WCL.MCL","COL.HRD.PRD.SECL.MCL","COL.HRD.PRD.MCL.MCL","COL.HRD.PRD.NEC.MCL","COL.HRD.PRD.CIL.MCL","COL.HRD.PRD.SCCL.MCL","COL.HRD.PRD.CaptivesOthers.MCL","COL.HRD.PRD.GrandTotal.MCL","COL.HRD.DES.ECL.MCL","COL.HRD.DES.BCCL.MCL","COL.HRD.DES.CCL.MCL","COL.HRD.DES.NCL.MCL","COL.HRD.DES.WCL.MCL","COL.HRD.DES.SECL.MCL","COL.HRD.DES.MCL.MCL","COL.HRD.DES.NEC.MCL","COL.HRD.DES.CIL.MCL","COL.HRD.DES.SCCL.MCL","COL.HRD.DES.CaptivesOthers.MCL","COL.HRD.DES.GrandTotal.MCL","COL.LIG.PRD.NLCIL.MCL","COL.LIG.PRD.GMDCL.MCL","COL.LIG.PRD.GIPCL.MCL","COL.LIG.PRD.RSMML.MCL","COL.LIG.PRD.BLMCL.MCL","COL.LIG.PRD.GHCL.MCL","COL.LIG.PRD.VSLignite.MCL","COL.LIG.PRD.GSPL.MCL","COL.LIG.PRD.GrandTotal.MCL","COL.LIG.DES.NLCIL.MCL","COL.LIG.DES.GMDCL.MCL","COL.LIG.DES.GIPCL.MCL","COL.LIG.DES.RSMML.MCL","COL.LIG.DES.BLMCL.MCL","COL.LIG.DES.GHCL.MCL","COL.LIG.DES.VSLignite.MCL","COL.LIG.DES.GSPL.MCL","COL.LIG.DES.GrandTotal.MCL","COL.HRD.PRD.UNS","COL.LIG.PRD.UNS","COL.HRD.PRD.CAP.CAB","COL.HRD.PRD.CIL.MCL.YTD","COL.HRD.PRD.SCCL.MCL.YTD","COL.HRD.PRD.CAP.MCL.YTD","COL.HRD.PRD.OTH.MCL.YTD","COL.HRD.PRD.TOT.MCL.YTD","COL.HRD.DES.CIL.MCL.YTD","COL.HRD.DES.SCCL.MCL.YTD","COL.HRD.DES.CAP.MCL.YTD","COL.HRD.DES.OTH.MCL.YTD","COL.HRD.DES.TOT.MCL.YTD","COL.HRD.CON.PWR.ALL","COL.HRD.IMP.PWR.ALL","COL.HRD.STC.PWR.LNK","COL.HRD.STC.PWR.ALL","COL.HRD.PRD.PCS","COL.HRD.DES.PCS","COL.LIG.PRD.PCS","COL.LIG.DES.PCS","COL.COK.IMP.PCS","COL.STM.IMP.PCS","COL.TOT.IMP.PCS","COL.CKE.IMP.PCS","COL.COK.EXP.PCS","COL.STM.EXP.PCS","COL.TOT.EXP.PCS","COL.CKE.EXP.PCS","COL.RAW.STK.PCS","COL.LIG.STK.PCS","COL.WCK.STK.PCS","COL.WST.STK.PCS","COL.CMI.STK.PCS","COL.NCM.STK.PCS","COL.CKE.STK.PCS","COL.RCC.STK.PCS","COL.RNC.STK.PCS","COL.HRD.PRD.CDR","COL.HRD.DES.CDR","COL.COK.PRD.CDR","COL.COK.DES.CDR","COL.STM.PRD.CDR","COL.STM.DES.CDR","COL.LIG.PRD.CDR","COL.LIG.DES.CDR","COL.HRD.STK.CDR","COL.LIG.STK.CDR","DUE.CIL","DUE.GEN","DUE.CPSU","CEM.PRD.OEA","ELY.GEN.POS.TOT.NR","ELY.GEN.POS.TOT.WR","ELY.GEN.POS.TOT.SR","ELY.GEN.POS.TOT.ER","ELY.GEN.POS.TOT.NER","ELY.GEN.POS.TOT.India","ELY.DEM.POS.TOT.NR","ELY.DEM.POS.TOT.WR","ELY.DEM.POS.TOT.SR","ELY.DEM.POS.TOT.ER","ELY.DEM.POS.TOT.NER","ELY.DEM.POS.TOT.India","ELY.GEN.POS.THM","ELY.GEN.POS.COL","ELY.GEN.POS.LIG","ELY.GEN.POS.NUC","ELY.GEN.POS.GAS","ELY.GEN.POS.RES","ELY.GEN.POS.HYD","ELY.GEN.POS.SOL","ELY.GEN.POS.WND","ELY.GEN.POS.DEM","ELY.GEN.CEA.THM","ELY.GEN.CEA.NUC","ELY.GEN.CEA.HYD","ELY.GEN.CEA.BHU","ELY.PLF.CEA.THM","ELY.PLF.CEA.NUC","ELY.GEN.CEA.WND","ELY.GEN.CEA.SOL","ELY.GEN.CEA.BIO","ELY.GEN.CEA.BAG","ELY.GEN.CEA.SHY","ELY.GEN.CEA.OTH","ELY.GEN.CEA.TOT","ELY.CUF.HYD","ELY.CUF.COL","ELY.CUF.GAS","ELY.CUF.RES","ELY.CUF.NUC","ELY.CUF.SHY","ELY.CUF.SOL","ELY.CUF.WND","ELY.CUF.BIO","IDY.PRD.OEA.COL.OLD","IDY.PRD.OEA.CRU.OLD","IDY.PRD.OEA.GAS.OLD","IDY.PRD.OEA.PET.OLD","IDY.PRD.OEA.FER.OLD","IDY.PRD.OEA.STL.OLD","IDY.PRD.OEA.CEM.OLD","IDY.PRD.OEA.ELY.OLD","IDY.PRD.OEA.COL","IDY.PRD.OEA.CRU","IDY.PRD.OEA.GAS","IDY.PRD.OEA.PET","IDY.PRD.OEA.FER","IDY.PRD.OEA.STL","IDY.PRD.OEA.CEM","IDY.PRD.OEA.ELY","ALU.PRD.Nalco.KTN","ALU.PRD.Malco.KTN","ALU.PRD.Balco.KTN","ALU.PRD.Hindalco.KTN","ALU.PRD.Vedanta.KTN","ALU.PRD.Total.KTN"
200006,534.145410,817.368680,545.676630,173.004390,958.541270,3285.621590,112.731960,65.893280,1002.263053,225.141490,62.297460,398.747759,8181.432972,,,2266,,,,,,,,,,,,,,,,,,20.559000,22.164000,,,,,1.599289,0.020373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200007,554.258730,1017.097460,538.464150,178.538120,984.087970,3066.240210,118.147880,71.809880,1000.894643,147.662670,21.329140,439.216959,8137.747812,,,2380,,,,,,,,,,,,,,,,,,19.714000,21.467000,,,,,2.055268,0.011151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200008,596.234740,1096.908390,558.045270,174.374320,953.645990,2895.586030,127.125960,69.229550,1246.119333,130.226700,25.305340,431.197539,8303.999162,,,2399,,,,,,,,,,,,,,,,,,20.209000,21.574000,,,,,1.830287,0.006899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200009,613.467410,1050.772710,577.524720,184.663730,948.110160,3303.359340,136.956550,106.997830,1157.184373,145.099860,32.437710,440.985339,8697.559732,,,2316,,,,,,,,,,,,,,,,,,19.661000,20.381000,,,,,1.811642,0.038659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200010,551.146870,934.391910,511.494130,187.238500,973.230890,2696.454660,104.207120,94.609890,1027.694983,158.701170,17.167420,396.272039,7652.609582,,,2387,,,,,,,,,,,,,,,,,,21.719000,21.910000,,,,,1.633476,0.012448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200011,575.336840,1035.632930,548.450440,192.627980,893.074300,3316.399180,117.434080,72.597550,942.832523,231.201470,26.400220,419.689479,8371.676992,,,2336,,,,,,,,,,,,,,,,,,22.375000,21.534000,,,,,2.043499,0.418445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200012,645.409950,984.078810,559.671280,186.093740,911.129560,3173.951290,113.693520,98.538620,1029.956453,259.961960,28.273170,447.685789,8438.444142,,,2391,,,,,,,,,,,,,,,,,,24.949000,24.929000,,,,,1.772817,0.094078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200101,660.763590,1046.350480,554.823330,192.726280,945.984880,3102.467120,111.810630,86.851290,1218.870160,229.945830,53.094710,330.160387,8533.848687,,,2349,,,,,,,,,,,,,,,,,,26.253000,24.916000,,,,,1.747905,0.231882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200102,594.621880,854.658570,540.439660,201.397010,909.525880,2972.602620,103.521800,93.950840,932.002660,242.522490,38.755460,343.791387,7827.790257,,,2166,,,,,,,,,,,,,,,,,,24.568000,23.448000,,,,,1.767360,0.096355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200103,644.417480,903.968730,602.691770,206.216390,921.527100,3278.774900,106.104390,158.915930,1131.730120,381.155750,54.849720,468.264577,8858.616857,,,2249,,,,,,,,,,,,,,,,,,27.234000,25.855000,,,,,2.134883,0.107978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200104,551.200000,987.100000,553.300000,188.600000,890.100000,3186,98.300000,61.400000,985.800000,258.500000,144.400000,366.700000,8271.400000,,,2264,,,,,,,,,,,,,,,,,,20.342000,22.419000,,,,,1.546164,0.447181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200105,597.200000,1037.800000,622.600000,191.800000,857.800000,3384,102.900000,71.200000,1137.400000,295.200000,151.200000,369.300000,8818.400000,,,2284,,,,,,,,,,,,,,,,,,21.162000,22.686000,,,,,1.653404,0.100918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200106,599.500000,1005.800000,585.700000,182.200000,848.900000,3208.900000,117.800000,105.600000,1127.100000,198.800000,158.400000,382.500000,8521.200000,,,2303,,,,,,,,,,,,,,,,,,20.020000,22.415000,,,,,1.821112,0.052902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200107,621.700000,871.300000,562.200000,186,853.400000,2817.600000,112.600000,102.300000,1107.800000,110.500000,146.500000,371.200000,7863.100000,,,2388,,,,,,,,,,,,,,,,,,18.569000,20.851000,,,,,1.991004,0.045441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200108,639.300000,1050.500000,583.900000,189.100000,871.900000,2703.800000,136.400000,85.400000,1163.500000,95.800000,132.800000,433.200000,8085.600000,,,2387,,,,,,,,,,,,,,,,,,20.142000,20.909000,,,,,2.436890,0.043749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200109,647.900000,1170.300000,565.700000,184,847.700000,2932.200000,125.900000,103.800000,1097.800000,141.600000,151.800000,378,8346.700000,,,2309,,,,,,,,,,,,,,,,,,21.500000,21.783000,,,,,1.540072,0.041839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200110,651.800000,921.600000,582.200000,178.900000,850.500000,3019.300000,147.700000,76.200000,1011.100000,178.100000,159.900000,425.300000,8202.600000,,,2372,,,,,,,,,,,,,,,,,,23.622000,23.518000,,,,,2.091504,0.093006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200111,656.200000,956,587.900000,186.200000,858.800000,3126.100000,132.100000,90.600000,1128.900000,198.100000,156.300000,362.400000,8439.600000,,,2343,,,,,,,,,,,,,,,,,,25.363000,24.302000,,,,,1.836681,0.247223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200112,703.400000,1006.800000,599.100000,191.200000,863.500000,3189,157.400000,100.700000,1080.200000,236.300000,152.800000,377.700000,8658.100000,,,2401,,,,,,,,,,,,,,,,,,25.588000,24.288000,,,,,2.034018,0.309376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200201,743.300000,972.200000,580.800000,195.900000,897.900000,3020.900000,145.300000,87.100000,1087.900000,241,149.300000,380.500000,8502.100000,,,2421,,,,,,,,,,,,,,,,,,28.391000,27.169000,,,,,2.003455,0.179015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200202,667.500000,895.200000,544.800000,183.300000,914.700000,2730.800000,137.600000,93.500000,954.200000,263.700000,143.200000,375.200000,7903.700000,,,2181,,,,,,,,,,,,,,,,,,26.695000,24.926000,,,,,2.325297,0.162446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200203,649.100000,880.100000,642.800000,205.600000,876.300000,3227.200000,177.900000,159.600000,1100.300000,366.700000,151.300000,382.200000,8819.100000,,,2384,,,,,,,,,,,,,,,,,,28.252000,27.165000,,,,,1.552556,0.179417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200204,611.500000,955.300000,623.600000,191.900000,842.900000,3265.500000,152,82.800000,1022.300000,290.500000,179.900000,382.600000,8600.800000,,,2093,,,,,,,,,,,,,,,,,,21.547000,23.089000,,,,,1.440327,0.144495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200205,630.400000,1053.300000,709.100000,192.800000,821.500000,3432.400000,170.200000,118.100000,1266,315.700000,244.900000,398.100000,9352.500000,,,2455,,,,,,,,,,,,,,,,,,21.989000,23.117000,,,,,2.217867,0.106655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200206,612.800000,867.200000,610.700000,172,867.200000,3073.200000,153.800000,105.500000,992.200000,229.900000,166.900000,418.200000,8269.600000,,,2420,,,,,,,,,,,,,,,,,,20.984000,22.089000,,,,,2.182613,0.050758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200207,661,1072.900000,639.500000,177.600000,886,3082.600000,179.200000,127.100000,1078.900000,179.700000,177,381.800000,8643.300000,,,2543,,,,,,,,,,,,,,,,,,21.896000,23.878000,,,,,1.817091,0.081857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200208,701,957.900000,635.300000,182.600000,872,2743.600000,175.500000,104.200000,1124.600000,106.700000,207.100000,434.100000,8244.600000,,,2547,,,,,,,,,,,,,,,,,,21.618000,22.852000,,,,,2.138599,0.062774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200209,671.300000,1060.900000,608.200000,179.200000,883.100000,2692.600000,171.800000,110.700000,1044.600000,128.500000,184.400000,461.300000,8196.600000,,,2479,,,,,,,,,,,,,,,,,,21.004000,21.837000,,,,,2.157579,0.088934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200210,732.600000,976.200000,618.600000,189.400000,889,3056.500000,182,91.300000,1049,210.800000,217.300000,505,8717.700000,,,2524,,,,,,,,,,,,,,,,,,24.292000,23.829000,,,,,2.205739,0.085297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200211,714.200000,1085.700000,606,188.200000,905,3035.200000,171.200000,101.800000,1078,228,273,453.900000,8840.200000,,,2506,,,,,,,,,,,,,,,,,,25.267000,24.231000,,,,,2.609429,0.126224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200212,727.100000,1066.100000,665.900000,201,890.800000,3337.400000,194.900000,103.700000,1169.700000,295.700000,224.900000,424.400000,9301.600000,,,2614,,,,,,,,,,,,,,,,,,27.116000,26.212000,,,,,1.666467,0.174260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200301,803.400000,1070.200000,613.200000,193.200000,867.100000,2991.300000,186,105.500000,1046.400000,300.600000,236.200000,533.100000,8946.200000,,,2651,,,,,,,,,,,,,,,,,,28.058000,26.534000,,,,,2.425374,0.312348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200302,754.900000,895.800000,603,193.200000,836.900000,2845.800000,175.900000,78.900000,896.600000,312.200000,224,479.500000,8296.700000,,,2432,,,,,,,,,,,,,,,,,,26.271000,24.481000,,,,,2.069313,0.155259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200303,730.700000,900.300000,636.800000,209.800000,842.700000,3088.600000,151.100000,120.600000,969.800000,388.100000,227.800000,449.400000,8715.700000,,,2678,,,,,,,,,,,,,,,,,,30.666000,27.072000,,,,,2.263983,0.127189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200304,669.900000,848.100000,606.600000,187.600000,890.300000,2782.900000,115.500000,56.100000,968.300000,308.400000,176.800000,261.300000,7871.800000,,,2574,,,,,,,,,,,,,,,,,,22.180000,24.474000,,,,,2.462823,0.216522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200305,678.500000,903.400000,669.900000,194.200000,874.700000,3116.600000,135.300000,83.400000,1096.300000,358.400000,247.400000,464.700000,8822.800000,,,2609,,,,,,,,,,,,,,,,,,22.611000,24.556000,,,,,1.996781,0.171666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200306,672.700000,932.600000,690.700000,194.100000,893.400000,3285.500000,137.200000,101.400000,1051.200000,293,266.700000,577.800000,9096.300000,,,2547,,,,,,,,,,,,,,,,,,21.913000,23.236000,,,,,1.921466,0.054143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
