"yyyymmdd","CEA.DGR.COL","CEA.DGR.LIG","CEA.DGR.GAS","CEA.DGR.DIE","CEA.DGR.HSO","CEA.DGR.NAP","CEA.DGR.MFU","CEA.DGR.THM","CEA.DGR.NUC","CEA.DGR.HYD","CEA.DGR.BHU","CEA.DGR.TOT","CEA.DGR.WND","CEA.DGR.SOL","CEA.DGR.OTH","CEA.DGR.RES"
20240427,3988.540000,104.890000,174.230000,1.110000,0,0,0,4268.770000,146.560000,330.910000,0.750000,4746.990000,134.080000,405.230000,27.070000,566.380000
20240428,3867.480000,106.090000,150.020000,1.110000,0,0,0,4124.700000,137.390000,311.930000,4.320000,4578.340000,147.240000,395.110000,23.090000,565.440000
20240429,3984.270000,109.730000,160.100000,1.110000,0,0,0,4255.210000,137.150000,321.160000,4.560000,4718.080000,176.750000,405.406000,20.250000,602.406000
20240430,3989.250000,107.090000,164.870000,1.110000,0,0,0,4262.320000,143.020000,319.510000,4.990000,4729.840000,203.040000,425.580000,24.780000,653.400000
20240501,3773.480000,102.690000,134.360000,1.110000,0,0,0,4011.640000,143.110000,277.180000,4.600000,4436.530000,254.420000,424.970000,22.240000,701.630000
20240502,3942.940000,105.520000,154.640000,1.110000,0,0,0,4204.210000,142.980000,290.460000,3.380000,4641.030000,157.330000,421.640000,22.700000,601.670000
20240503,4036.150000,103.620000,168.260000,1.110000,0,0,0,4309.140000,156.280000,287.930000,2.410000,4755.760000,180.560000,385.710000,22.050000,588.320000
20240504,4053.990000,101.620000,142.940000,1.110000,0,0,0,4299.660000,149.530000,300.330000,1.370000,4750.890000,224.890000,397.850000,24.270000,647.010000
20240505,3884.240000,102.110000,120.480000,1.110000,0,0,0,4107.940000,153.440000,288.190000,2,4551.570000,263.500000,401.640000,25.130000,690.270000
20240506,4028.040000,106.530000,155.910000,1.110000,0,0,0,4291.590000,155.180000,304.490000,1.250000,4752.510000,246.940000,397.100000,24.890000,668.930000
20240507,3840.860000,103.740000,171.290000,1.110000,0,0,0,4117.000000,163.020000,302.690000,2.140000,4584.850000,216.070000,390.330000,23.760000,630.160000
20240508,3794.600000,102.660000,187.580000,1.110000,0,0,0,4085.950000,166.260000,328.770000,1.980000,4582.960000,171.750000,409.870000,24.860000,606.480000
20240509,3830.970000,97.910000,187.820000,1.110000,0,0,0,4117.810000,168.030000,354.120000,2.520000,4642.480000,174.230000,380.970000,27.600000,582.800000
20240510,3796.810000,94.310000,190.080000,1.110000,0,0,0,4082.310000,160.170000,369.520000,1.050000,4613.050000,166.950000,381.150000,25.360000,573.460000
20240511,3765.590000,86.440000,135.590000,1.110000,0,0,0,3988.730000,142.700000,394.140000,0.770000,4526.340000,122.450000,376.970000,22.840000,522.260000
20240512,3737.060000,88.570000,93.040000,1.110000,0,0,0,3919.780000,141.590000,358.360000,1.110000,4420.840000,104.690000,388.370000,20.680000,513.740000
20240513,3848.340000,93.820000,112.420000,1.110000,0,0,0,4055.690000,121.430000,359.280000,1.690000,4538.090000,111.270000,368.290000,24.610000,504.170000
20240514,3823.190000,93.850000,175.200000,1.110000,0,0,0,4093.350000,119.050000,353.840000,1.400000,4567.640000,149.120000,382.450000,26.530000,558.100000
20240515,3911.880000,96.490000,195.850000,1.110000,0,0,0,4205.330000,135.350000,391.500000,2.330000,4734.510000,107.620000,372.770000,23.010000,503.400000
20240516,3981.730000,96.920000,192.510000,1.110000,0,0,0,4272.270000,143.160000,380.240000,3.450000,4799.120000,115.650000,354.520000,24.020000,494.190000
20240517,3989.580000,98.410000,197.610000,1.110000,0,0,0,4286.710000,140.070000,395.350000,3.470000,4825.600000,140.120000,348.220000,23.410000,511.750000
20240518,3937.400000,90.440000,198.720000,1.110000,0,0,0,4227.670000,140.800000,425.810000,3.810000,4798.090000,170.180000,379.420000,24.540000,574.140000
20240519,3757.100000,97.350000,129.440000,1.110000,0,0,0,3985.000000,139.160000,437.810000,6.440000,4568.410000,197.940000,368.080000,24.400000,590.420000
20240520,3812.060000,101.040000,144.020000,1.110000,0,0,0,4058.230000,140.250000,439.700000,6.100000,4644.280000,227.200000,374.950000,24.720000,626.870000
20240521,3876.540000,91.540000,209.390000,1.110000,0,0,0,4178.580000,129.570000,450.970000,5.880000,4765.000000,168.210000,399.200000,25.860000,593.270000
20240522,3985.410000,95.490000,196.640000,1.110000,0,0,0,4278.650000,131.470000,477.320000,6.030000,4893.470000,167.990000,383.310000,26.370000,577.670000
20240523,3940.680000,98.190000,193.180000,1.110000,0,0,0,4233.160000,131.910000,477.390000,5.710000,4848.170000,203.490000,390.610000,25.590000,619.690000
20240524,4003.370000,100.950000,186.520000,1.110000,0,0,0,4291.950000,130.880000,479.790000,4.090000,4906.710000,259.180000,384.170000,26.660000,670.010000
20240525,3837.950000,96.480000,152.500000,1.110000,0,0,0,4088.040000,132.440000,456.520000,4.440000,4681.440000,432.880000,362.450000,28.700000,824.030000
20240526,3568.240000,89.990000,102.540000,1.110000,0,0,0,3761.880000,132.520000,438.910000,8.930000,4342.240000,516.240000,370.470000,22.950000,909.660000
20240527,3589.890000,90.680000,96.340000,1.110000,0,0,0,3778.020000,132.230000,463.910000,10.800000,4384.960000,593.430000,372.910000,27.120000,993.460000
20240528,3637.660000,92.570000,131.910000,1.110000,0,0,0,3863.250000,132.030000,464.830000,12.030000,4472.140000,619.440000,398.000000,25.240000,1042.680000
20240529,3691.760000,96.330000,189.750000,1.110000,0,0,0,3978.950000,132.160000,505.990000,16.400000,4633.500000,602.960000,410.180000,21.250000,1034.390000
20240530,3940.560000,99.390000,204.710000,1.110000,0,0,0,4245.770000,133.800000,498.850000,8.230000,4886.650000,437.380000,421.190000,24.890000,883.460000
20240531,3905.670000,104.410000,202.170000,1.110000,0,0,0,4213.360000,145.060000,505.390000,5.590000,4869.400000,391.310000,417.040000,26.530000,834.880000
20240601,3862.380000,99.420000,192.130000,1.110000,0,0,0,4155.040000,145.170000,471.490000,6.940000,4778.640000,370.940000,398.450000,23.780000,793.170000
20240602,3839.240000,95.630000,106.230000,1.110000,0,0,0,4042.210000,144.280000,440.020000,5.360000,4631.870000,216.940000,389.490000,26.400000,632.830000
20240603,3966.440000,86.610000,147.240000,1.110000,0,0,0,4201.400000,139.360000,463.700000,5.770000,4810.230000,210.990000,360,22.550000,593.540000
20240604,3893.160000,85.550000,200.280000,1.110000,0,0,0,4180.100000,139.690000,465.600000,6.370000,4791.760000,280.190000,380.610000,25.460000,686.260000
20240605,3809.500000,86.380000,203.940000,1.110000,0,0,0,4100.930000,138.310000,442.090000,10.760000,4692.090000,305.270000,399.430000,24.550000,729.250000
20240606,3719.660000,92.350000,184.020000,1.110000,0,0,0,3997.140000,139.240000,425.360000,6.480000,4568.220000,223.000000,368.890000,21.500000,613.390000
20240607,3887.010000,96.840000,196.630000,1.110000,0,0,0,4181.590000,140.450000,415.540000,5.130000,4742.710000,192.010000,357.060000,23.150000,572.220000
20240608,3873.570000,95.350000,142.880000,1.110000,0,0,0,4112.910000,140.700000,415.360000,5.620000,4674.590000,236.070000,356.740000,20.210000,613.020000
20240609,3704.660000,84.470000,95.800000,1.110000,0,0,0,3886.040000,138.400000,393.490000,5.710000,4423.640000,310.070000,374.210000,11.270000,695.550000
20240610,3793.340000,95.360000,136.670000,1.110000,0,0,0,4026.480000,139.500000,401.790000,4.870000,4572.640000,362.320000,363.910000,22.970000,749.200000
20240611,3783.790000,89.360000,202.660000,1.110000,0,0,0,4076.920000,138.980000,406.850000,4.880000,4627.630000,414.770000,377.240000,22.780000,814.790000
20240612,3807.220000,87.460000,198.660000,1.110000,0,0,0,4094.450000,138.900000,423.030000,9.150000,4665.530000,411.410000,360.610000,23.550000,795.570000
20240613,3820.170000,87.010000,199.510000,1.110000,0,0,0,4107.800000,135.090000,432.510000,16.740000,4692.140000,401.180000,363.870000,22.300000,787.350000
20240614,3800.130000,79.120000,191.150000,1.110000,0,0,0,4071.510000,135.100000,464.680000,18.830000,4690.120000,413.540000,375.850000,21.840000,811.230000
20240615,3905.570000,82.560000,136.060000,1.110000,0,0,0,4125.300000,136.680000,475.090000,18.800000,4755.870000,351.650000,401.750000,19.460000,772.860000
20240616,3870.260000,87.480000,129.500000,1.110000,0,0,0,4088.350000,139.590000,485.620000,21.480000,4735.040000,277.880000,393.010000,21.360000,692.250000
20240617,4020.440000,94.880000,155.670000,1.110000,0,0,0,4272.100000,138.750000,495.510000,23.740000,4930.100000,258.960000,383.590000,22.460000,665.010000
20240618,3864.150000,100.210000,187.660000,1.110000,0,0,0,4153.130000,138.230000,483.980000,22.950000,4798.290000,407.510000,387.340000,23.870000,818.720000
20240619,3735.560000,93.700000,200.530000,1.110000,0,0,0,4030.900000,138.470000,477.970000,22.760000,4670.100000,476.610000,367.760000,22.410000,866.780000
20240620,3472.380000,88.730000,196.830000,1.110000,0,0,0,3759.050000,138.330000,455.790000,32.960000,4386.130000,508.210000,377.560000,24.550000,910.320000
20240621,3678.430000,87.360000,154.690000,1.110000,0,0,0,3921.590000,139.740000,458.900000,30.810000,4551.040000,439.420000,339.950000,22.610000,801.980000
20240622,3827.590000,96.080000,136.510000,1.110000,0,0,0,4061.290000,139.640000,461.180000,23.130000,4685.240000,317.210000,334.210000,24.430000,675.850000
20240623,3692.880000,97.840000,103.840000,1.110000,0,0,0,3895.670000,137.110000,448.000000,23.190000,4503.970000,307.360000,352.610000,25.080000,685.050000
20240624,3807.390000,107.460000,127.290000,1.110000,0,0,0,4043.250000,138.030000,484.830000,26.120000,4692.230000,301.970000,351.880000,18.970000,672.820000
20240625,3825.000000,105.180000,156.110000,1.110000,0,0,0,4087.400000,138.720000,493.660000,34.460000,4754.240000,342.750000,340.470000,28.540000,711.760000
20240626,3790.970000,104.630000,137.440000,1.110000,0,0,0,4034.150000,139.430000,492.940000,34.390000,4700.910000,346.910000,311.590000,31.530000,690.030000
20240627,3644.040000,103.450000,126.740000,1.110000,0,0,0,3875.340000,139.700000,493.000000,33.360000,4541.400000,350.560000,288.310000,28.800000,667.670000
20240628,3641.620000,98.860000,89.650000,1.110000,0,0,0,3831.240000,140.420000,499.360000,30.490000,4501.510000,341.470000,306.270000,29.510000,677.250000
20240629,3606.060000,101.760000,87.350000,1.110000,0,0,0,3796.280000,141.680000,499.710000,36.630000,4474.300000,347.370000,298.060000,30.340000,675.770000
20240630,3365.550000,94.060000,80.070000,1.110000,0,0,0,3540.790000,141.240000,481.510000,36.230000,4199.770000,342.320000,299.560000,33.030000,674.910000
20240701,3365.150000,95.170000,72.440000,1.110000,0,0,0,3533.870000,137.930000,477.110000,33.960000,4182.870000,412.200000,301.140000,41.700000,755.140000
20240702,3227.990000,97.680000,70.190000,1.110000,0,0,0,3396.970000,134.730000,503.460000,35.230000,4070.390000,524.220000,319.460000,34.920000,878.700000
20240703,3258.210000,91.140000,68,1.110000,0,0,0,3418.460000,127.230000,487.310000,37.040000,4070.040000,481.950000,348.480000,33.200000,863.690000
20240704,3324.530000,94.970000,74.830000,1.110000,0,0,0,3495.440000,126.960000,514.280000,33.990000,4170.670000,392.360000,308.910000,32.890000,734.300000
20240705,3350.470000,95.940000,70.520000,1.110000,0,0,0,3518.040000,126.580000,508.610000,35.420000,4188.650000,403.880000,321.010000,30.790000,755.780000
20240706,3078.970000,93.380000,62.300000,1.110000,0,0,0,3235.760000,126.890000,474.910000,34.310000,3871.870000,540.170000,309.890000,33.810000,883.950000
20240707,3074.510000,96.240000,58.480000,1.110000,0,0,0,3230.340000,127.850000,482.720000,40.460000,3881.370000,446.760000,283.880000,31.980000,762.730000
20240708,3514.810000,98.230000,71.870000,1.110000,0,0,0,3686.020000,129.430000,525.500000,40.010000,4380.960000,273.670000,300.930000,33,607.820000
20240709,3653.330000,94.260000,73.170000,1.110000,0,0,0,3821.870000,129.570000,523.330000,38.910000,4513.680000,258.910000,341.190000,33.910000,634.200000
20240710,3660.040000,95.430000,83.580000,1.110000,0,0,0,3840.160000,135.370000,536.090000,37.890000,4549.510000,271.740000,377.120000,31.270000,680.270000
20240711,3599.800000,91.120000,98.920000,1.110000,0,0,0,3790.950000,143.610000,537.930000,40.580000,4513.070000,408.320000,368.750000,31.370000,808.660000
20240712,3410.180000,86.270000,80.580000,1.110000,0,0,0,3578.140000,148.840000,510.000000,40.490000,4277.470000,525.060000,343.860000,30.440000,899.570000
20240713,3389.430000,87.420000,70.920000,1.110000,0,0,0,3548.880000,152.210000,489.930000,39.370000,4230.390000,514.890000,317.270000,31.370000,863.630000
20240714,3385.900000,90.290000,63.490000,1.110000,0,0,0,3540.790000,151.990000,477.070000,37.700000,4207.550000,475.890000,312.760000,24.990000,813.820000
20240715,3626.280000,91.590000,76.360000,1.110000,0,0,0,3795.340000,159.620000,531.420000,36.470000,4522.850000,327.920000,303.790000,23.770000,655.660000
20240716,3572.500000,89.240000,83.370000,1.110000,0,0,0,3746.220000,161.590000,548.420000,39.050000,4495.280000,402.680000,345.020000,27.090000,775.020000
20240717,3564.100000,91.880000,87.020000,1.110000,0,0,0,3744.110000,162.660000,583.570000,41.920000,4532.260000,382.820000,301.720000,25.440000,710.190000
20240718,3548.500000,88.220000,96.410000,1.110000,0,0,0,3734.240000,166.080000,574.940000,41.810000,4517.070000,420.830000,315.890000,28.870000,765.720000
20240719,3456.700000,85.190000,101.920000,1.110000,0,0,0,3644.920000,166.920000,575.200000,43.280000,4430.320000,444.680000,315.790000,28.110000,788.580000
20240720,3502.100000,89.100000,111.190000,1.110000,0,0,0,3703.500000,166.260000,592.510000,41.920000,4504.190000,408.450000,280.780000,26.850000,716.080000
20240721,3370.170000,90.000000,87.510000,1.110000,0,0,0,3548.790000,164.280000,567.160000,43.530000,4323.760000,425.890000,315.490000,26.730000,768.110000
20240722,3470.550000,86.680000,94.970000,1.110000,0,0,0,3653.310000,166.340000,572.560000,40.290000,4432.500000,444.910000,299.300000,28.850000,773.060000
20240723,3386.450000,89.610000,106.460000,1.110000,0,0,0,3583.630000,172.010000,572.510000,41.940000,4370.090000,528.300000,292.200000,29.940000,850.440000
20240724,3304.380000,88.340000,94.510000,1.110000,0,0,0,3488.340000,171.570000,565.160000,36.580000,4261.650000,548.340000,282.130000,32.270000,862.740000
20240725,3271.250000,82.230000,91.830000,1.110000,0,0,0,3446.420000,169.370000,577.830000,41.870000,4235.490000,576.070000,270.460000,15.680000,862.210000
20240726,3257.250000,79.020000,95.330000,1.110000,0,0,0,3432.710000,168.400000,576.220000,40.810000,4218.140000,597.650000,293.100000,21.470000,912.220000
20240727,3292.560000,72.470000,96.520000,1.110000,0,0,0,3462.660000,165.950000,593.920000,41.610000,4264.140000,551.440000,294.140000,25.030000,870.610000
20240728,3312.660000,84.260000,83.070000,1.110000,0,0,0,3481.100000,168.360000,605.740000,40.600000,4295.800000,451.120000,296.050000,24.470000,771.640000
20240729,3533.330000,86.590000,100.460000,1.110000,0,0,0,3721.490000,172.350000,646.420000,41.430000,4581.690000,405.800000,285.050000,26.270000,717.120000
20240730,3596.770000,83.080000,118.630000,1.110000,0,0,0,3799.590000,174.150000,672.300000,41.060000,4687.100000,367.170000,321.930000,25.930000,715.030000
20240731,3488.960000,80.280000,129.390000,1.110000,0,0,0,3699.740000,175.480000,653.370000,36.820000,4565.410000,412.480000,335.480000,27.650000,775.610000
20240801,3134.130000,82.940000,98.010000,1.110000,0,0,0,3316.190000,175.940000,590.130000,37.660000,4119.920000,520.840000,259.830000,28.050000,808.720000
20240802,3052.500000,84.810000,85.350000,1.110000,0,0,0,3223.770000,176.610000,636.780000,36.520000,4073.680000,552.970000,193.470000,31.900000,778.340000
20240803,2975.580000,82.570000,70.120000,1.110000,0,0,0,3129.380000,178.600000,675.200000,38.280000,4021.460000,479.930000,263.480000,34.680000,778.090000
20240804,2887.910000,80.790000,58.720000,1.110000,0,0,0,3028.530000,176.440000,657.500000,42.490000,3904.960000,427.090000,303.610000,34.470000,765.170000
20240805,3263.330000,84.190000,69.970000,1.110000,0,0,0,3418.600000,175.630000,692.650000,42.400000,4329.280000,320.190000,256.590000,32.350000,609.130000
20240806,3308.440000,82.030000,77.240000,1.110000,0,0,0,3468.820000,175.520000,694.820000,42.530000,4381.690000,372.280000,226.450000,31.730000,630.460000
20240807,3182.340000,78.460000,71.640000,1.110000,0,0,0,3333.550000,175.840000,712.510000,31.690000,4253.590000,371.300000,243.780000,28.640000,643.720000
20240808,3157.210000,80.210000,73.030000,1.110000,0,0,0,3311.560000,176.020000,709.520000,37.920000,4235.020000,330.050000,299.950000,29.710000,659.710000
20240809,3250.530000,81.220000,71.050000,1.110000,0,0,0,3403.910000,178.170000,708.170000,42.610000,4332.860000,288.650000,325.970000,31.730000,646.350000
20240810,3192.150000,81.870000,69.050000,1.110000,0,0,0,3344.180000,178.290000,711.770000,41.760000,4276.000000,328.260000,306.620000,31.890000,666.770000
20240811,2963.620000,84.750000,60.410000,1.110000,0,0,0,3109.890000,177.540000,619.560000,41.110000,3948.100000,326.940000,320.980000,32.570000,680.490000
20240812,3160.260000,90.770000,76.190000,1.110000,0,0,0,3328.330000,176.940000,719.370000,37.650000,4262.290000,207.880000,349.770000,34.430000,592.080000
20240813,3410.400000,88.390000,88.850000,1.110000,0,0,0,3588.750000,175.820000,744.230000,40.580000,4549.380000,117.440000,334.590000,30.530000,482.560000
20240814,3548.590000,86.780000,104.430000,1.110000,0,0,0,3740.910000,176.470000,739.740000,40.430000,4697.550000,121.560000,290.070000,31.420000,443.050000
20240815,3296.670000,85.510000,72.600000,1.110000,0,0,0,3455.890000,176.930000,706.200000,41.630000,4380.650000,141.260000,309.100000,32.810000,483.170000
20240816,3526.970000,84.380000,91.360000,1.110000,0,0,0,3703.820000,177.020000,724.990000,41.670000,4647.500000,151.010000,242.820000,33.660000,427.490000
20240817,3471.960000,86.140000,100.580000,1.110000,0,0,0,3659.790000,177.910000,719.400000,42.320000,4599.420000,182.490000,292.850000,30.970000,506.310000
20240818,3332.490000,85.690000,81.800000,1.110000,0,0,0,3501.090000,177.960000,707.100000,42.620000,4428.770000,124.300000,356.570000,30.630000,511.500000
20240819,3363.450000,88.250000,77.830000,1.110000,0,0,0,3530.640000,174.430000,691.080000,40.790000,4436.940000,112.440000,341.300000,32.890000,486.630000
20240820,3307.890000,81.180000,104.870000,1.110000,0,0,0,3495.050000,164.040000,686.450000,42.740000,4388.280000,115.860000,376.060000,33.260000,525.180000
