"YYYYMM","Country","Fuel","Value"
201508,"Germany","PluginHybrid",570
201508,"Germany","BatteryElectric",831
201508,"Germany","Hydrogen",0
201508,"Germany","Others",703
201509,"Germany","Diesel",127620
201509,"Germany","Petrol",140384
201509,"Germany","NonPluginHybrid",1902
201509,"Germany","PluginHybrid",1038
201509,"Germany","BatteryElectric",929
201509,"Germany","Hydrogen",0
201509,"Germany","Others",606
201510,"Germany","Diesel",132844
201510,"Germany","Petrol",140216
201510,"Germany","NonPluginHybrid",1961
201510,"Germany","PluginHybrid",1031
201510,"Germany","BatteryElectric",1686
201510,"Germany","Hydrogen",0
201510,"Germany","Others",634
201511,"Germany","Diesel",135299
201511,"Germany","Petrol",131361
201511,"Germany","NonPluginHybrid",2402
201511,"Germany","PluginHybrid",1283
201511,"Germany","BatteryElectric",1372
201511,"Germany","Hydrogen",0
201511,"Germany","Others",660
201512,"Germany","Diesel",116894
201512,"Germany","Petrol",124916
201512,"Germany","NonPluginHybrid",1757
201512,"Germany","PluginHybrid",1256
201512,"Germany","BatteryElectric",1920
201512,"Germany","Hydrogen",0
201512,"Germany","Others",612
201601,"Germany","Diesel",106369
201601,"Germany","Petrol",108278
201601,"Germany","NonPluginHybrid",1838
201601,"Germany","PluginHybrid",976
201601,"Germany","BatteryElectric",477
201601,"Germany","Hydrogen",0
201601,"Germany","Others",427
201602,"Germany","Diesel",118113
201602,"Germany","Petrol",127238
201602,"Germany","NonPluginHybrid",2293
201602,"Germany","PluginHybrid",1237
201602,"Germany","BatteryElectric",751
201602,"Germany","Hydrogen",0
201602,"Germany","Others",514
201603,"Germany","Diesel",150265
201603,"Germany","Petrol",166922
201603,"Germany","NonPluginHybrid",2755
201603,"Germany","PluginHybrid",1290
201603,"Germany","BatteryElectric",1104
201603,"Germany","Hydrogen",0
201603,"Germany","Others",577
201604,"Germany","Diesel",148585
201604,"Germany","Petrol",162405
201604,"Germany","NonPluginHybrid",2762
201604,"Germany","PluginHybrid",964
201604,"Germany","BatteryElectric",604
201604,"Germany","Hydrogen",0
201604,"Germany","Others",601
201605,"Germany","Diesel",132759
201605,"Germany","Petrol",150131
201605,"Germany","NonPluginHybrid",2132
201605,"Germany","PluginHybrid",792
201605,"Germany","BatteryElectric",588
201605,"Germany","Hydrogen",0
201605,"Germany","Others",529
201606,"Germany","Diesel",156350
201606,"Germany","Petrol",178090
201606,"Germany","NonPluginHybrid",2731
201606,"Germany","PluginHybrid",865
201606,"Germany","BatteryElectric",833
201606,"Germany","Hydrogen",0
201606,"Germany","Others",694
201607,"Germany","Diesel",131473
201607,"Germany","Petrol",142473
201607,"Germany","NonPluginHybrid",2609
201607,"Germany","PluginHybrid",1016
201607,"Germany","BatteryElectric",785
201607,"Germany","Hydrogen",0
201607,"Germany","Others",510
201608,"Germany","Diesel",110949
201608,"Germany","Petrol",128866
201608,"Germany","NonPluginHybrid",3091
201608,"Germany","PluginHybrid",836
201608,"Germany","BatteryElectric",895
201608,"Germany","Hydrogen",0
201608,"Germany","Others",439
201609,"Germany","Diesel",132863
201609,"Germany","Petrol",158166
201609,"Germany","NonPluginHybrid",3497
201609,"Germany","PluginHybrid",1420
201609,"Germany","BatteryElectric",1641
201609,"Germany","Hydrogen",0
201609,"Germany","Others",415
201610,"Germany","Diesel",116135
201610,"Germany","Petrol",139859
201610,"Germany","NonPluginHybrid",3562
201610,"Germany","PluginHybrid",1449
201610,"Germany","BatteryElectric",1167
201610,"Germany","Hydrogen",0
201610,"Germany","Others",552
201611,"Germany","Diesel",124058
201611,"Germany","Petrol",145887
201611,"Germany","NonPluginHybrid",3411
201611,"Germany","PluginHybrid",1418
201611,"Germany","BatteryElectric",1231
201611,"Germany","Hydrogen",0
201611,"Germany","Others",562
201612,"Germany","Diesel",111678
201612,"Germany","Petrol",137992
201612,"Germany","NonPluginHybrid",3571
201612,"Germany","PluginHybrid",1481
201612,"Germany","BatteryElectric",1334
201612,"Germany","Hydrogen",0
201612,"Germany","Others",477
201701,"Germany","Diesel",108890
201701,"Germany","Petrol",126012
201701,"Germany","NonPluginHybrid",3142
201701,"Germany","PluginHybrid",1533
201701,"Germany","BatteryElectric",1323
201701,"Germany","Hydrogen",1
201701,"Germany","Others",498
201702,"Germany","Diesel",105657
201702,"Germany","Petrol",130806
201702,"Germany","NonPluginHybrid",3639
201702,"Germany","PluginHybrid",1443
201702,"Germany","BatteryElectric",1546
201702,"Germany","Hydrogen",1
201702,"Germany","Others",510
201703,"Germany","Diesel",146081
201703,"Germany","Petrol",203379
201703,"Germany","NonPluginHybrid",5191
201703,"Germany","PluginHybrid",2288
201703,"Germany","BatteryElectric",2191
201703,"Germany","Hydrogen",2
201703,"Germany","Others",551
201704,"Germany","Diesel",119975
201704,"Germany","Petrol",162383
201704,"Germany","NonPluginHybrid",4222
201704,"Germany","PluginHybrid",2174
201704,"Germany","BatteryElectric",1413
201704,"Germany","Hydrogen",0
201704,"Germany","Others",530
201705,"Germany","Diesel",130937
201705,"Germany","Petrol",184076
201705,"Germany","NonPluginHybrid",4520
201705,"Germany","PluginHybrid",2323
201705,"Germany","BatteryElectric",1520
201705,"Germany","Hydrogen",3
201705,"Germany","Others",573
201706,"Germany","Diesel",127217
201706,"Germany","Petrol",190701
201706,"Germany","NonPluginHybrid",4542
201706,"Germany","PluginHybrid",2503
201706,"Germany","BatteryElectric",2196
201706,"Germany","Hydrogen",3
201706,"Germany","Others",531
201707,"Germany","Diesel",114776
201707,"Germany","Petrol",158440
201707,"Germany","NonPluginHybrid",4966
201707,"Germany","PluginHybrid",2417
201707,"Germany","BatteryElectric",1820
201707,"Germany","Hydrogen",24
201707,"Germany","Others",637
201708,"Germany","Diesel",95609
201708,"Germany","Petrol",148155
201708,"Germany","NonPluginHybrid",4310
201708,"Germany","PluginHybrid",2617
201708,"Germany","BatteryElectric",2177
201708,"Germany","Hydrogen",9
201708,"Germany","Others",803
201709,"Germany","Diesel",104520
201709,"Germany","Petrol",171943
201709,"Germany","NonPluginHybrid",5556
201709,"Germany","PluginHybrid",3118
201709,"Germany","BatteryElectric",2247
201709,"Germany","Hydrogen",28
201709,"Germany","Others",623
201710,"Germany","Diesel",95355
201710,"Germany","Petrol",166193
201710,"Germany","NonPluginHybrid",5524
201710,"Germany","PluginHybrid",2885
201710,"Germany","BatteryElectric",2180
201710,"Germany","Hydrogen",3
201710,"Germany","Others",715
201711,"Germany","Diesel",102972
201711,"Germany","Petrol",186772
201711,"Germany","NonPluginHybrid",5402
201711,"Germany","PluginHybrid",3259
201711,"Germany","BatteryElectric",3031
201711,"Germany","Hydrogen",21
201711,"Germany","Others",1179
201712,"Germany","Diesel",84787
201712,"Germany","Petrol",157628
201712,"Germany","NonPluginHybrid",4223
201712,"Germany","PluginHybrid",2876
201712,"Germany","BatteryElectric",3412
201712,"Germany","Hydrogen",27
201712,"Germany","Others",997
201801,"Germany","Diesel",89760
201801,"Germany","Petrol",166504
201801,"Germany","NonPluginHybrid",6248
201801,"Germany","PluginHybrid",2870
201801,"Germany","BatteryElectric",2764
201801,"Germany","Hydrogen",15
201801,"Germany","Others",1268
201802,"Germany","Diesel",85077
201802,"Germany","Petrol",164631
201802,"Germany","NonPluginHybrid",5730
201802,"Germany","PluginHybrid",2559
201802,"Germany","BatteryElectric",2546
201802,"Germany","Hydrogen",3
201802,"Germany","Others",1203
201803,"Germany","Diesel",108929
201803,"Germany","Petrol",222332
201803,"Germany","NonPluginHybrid",7856
201803,"Germany","PluginHybrid",3018
201803,"Germany","BatteryElectric",3792
201803,"Germany","Hydrogen",6
201803,"Germany","Others",1500
201804,"Germany","Diesel",105014
201804,"Germany","Petrol",193447
201804,"Germany","NonPluginHybrid",8226
201804,"Germany","PluginHybrid",2632
201804,"Germany","BatteryElectric",3171
201804,"Germany","Hydrogen",11
201804,"Germany","Others",1554
201805,"Germany","Diesel",95377
201805,"Germany","Petrol",195098
201805,"Germany","NonPluginHybrid",7834
201805,"Germany","PluginHybrid",2464
201805,"Germany","BatteryElectric",2310
201805,"Germany","Hydrogen",13
201805,"Germany","Others",1961
201806,"Germany","Diesel",106618
201806,"Germany","Petrol",218327
201806,"Germany","NonPluginHybrid",8326
201806,"Germany","PluginHybrid",3139
201806,"Germany","BatteryElectric",2651
201806,"Germany","Hydrogen",15
201806,"Germany","Others",2232
201807,"Germany","Diesel",102761
201807,"Germany","Petrol",197268
201807,"Germany","NonPluginHybrid",10468
201807,"Germany","PluginHybrid",3091
201807,"Germany","BatteryElectric",2526
201807,"Germany","Hydrogen",10
201807,"Germany","Others",1724
201808,"Germany","Diesel",103063
201808,"Germany","Petrol",196425
201808,"Germany","NonPluginHybrid",9370
201808,"Germany","PluginHybrid",3431
201808,"Germany","BatteryElectric",2457
201808,"Germany","Hydrogen",13
201808,"Germany","Others",1646
201809,"Germany","Diesel",58717
201809,"Germany","Petrol",128683
201809,"Germany","NonPluginHybrid",7687
201809,"Germany","PluginHybrid",2362
201809,"Germany","BatteryElectric",2357
201809,"Germany","Hydrogen",17
201809,"Germany","Others",311
201810,"Germany","Diesel",80313
201810,"Germany","Petrol",157304
201810,"Germany","NonPluginHybrid",9061
201810,"Germany","PluginHybrid",1992
201810,"Germany","BatteryElectric",3390
201810,"Germany","Hydrogen",18
201810,"Germany","Others",550
201811,"Germany","Diesel",92642
201811,"Germany","Petrol",163420
201811,"Germany","NonPluginHybrid",9668
201811,"Germany","PluginHybrid",1990
201811,"Germany","BatteryElectric",4262
201811,"Germany","Hydrogen",32
201811,"Germany","Others",660
201812,"Germany","Diesel",82859
201812,"Germany","Petrol",139261
201812,"Germany","NonPluginHybrid",8341
201812,"Germany","PluginHybrid",1875
201812,"Germany","BatteryElectric",3836
201812,"Germany","Hydrogen",18
201812,"Germany","Others",868
201901,"Germany","Diesel",91623
201901,"Germany","Petrol",153098
201901,"Germany","NonPluginHybrid",13052
201901,"Germany","PluginHybrid",2115
201901,"Germany","BatteryElectric",4648
201901,"Germany","Hydrogen",21
201901,"Germany","Others",1145
201902,"Germany","Diesel",87620
201902,"Germany","Petrol",160454
201902,"Germany","NonPluginHybrid",12945
201902,"Germany","PluginHybrid",2199
201902,"Germany","BatteryElectric",4637
201902,"Germany","Hydrogen",15
201902,"Germany","Others",997
201903,"Germany","Diesel",111849
201903,"Germany","Petrol",208040
201903,"Germany","NonPluginHybrid",14676
201903,"Germany","PluginHybrid",3047
201903,"Germany","BatteryElectric",6616
201903,"Germany","Hydrogen",28
201903,"Germany","Others",1267
201904,"Germany","Diesel",104079
201904,"Germany","Petrol",183506
201904,"Germany","NonPluginHybrid",13811
201904,"Germany","PluginHybrid",2992
201904,"Germany","BatteryElectric",4768
201904,"Germany","Hydrogen",28
201904,"Germany","Others",1531
201905,"Germany","Diesel",110824
201905,"Germany","Petrol",196492
201905,"Germany","NonPluginHybrid",16037
201905,"Germany","PluginHybrid",3257
201905,"Germany","BatteryElectric",4630
201905,"Germany","Hydrogen",28
201905,"Germany","Others",1694
201906,"Germany","Diesel",102758
201906,"Germany","Petrol",196439
201906,"Germany","NonPluginHybrid",15949
201906,"Germany","PluginHybrid",2863
201906,"Germany","BatteryElectric",5760
201906,"Germany","Hydrogen",32
201906,"Germany","Others",1430
201907,"Germany","Diesel",109945
201907,"Germany","Petrol",193655
201907,"Germany","NonPluginHybrid",18289
201907,"Germany","PluginHybrid",3264
201907,"Germany","BatteryElectric",5963
201907,"Germany","Hydrogen",31
201907,"Germany","Others",1641
201908,"Germany","Diesel",94639
201908,"Germany","Petrol",192550
201908,"Germany","NonPluginHybrid",16732
201908,"Germany","PluginHybrid",3110
201908,"Germany","BatteryElectric",5001
201908,"Germany","Hydrogen",30
201908,"Germany","Others",1686
201909,"Germany","Diesel",72519
201909,"Germany","Petrol",146463
201909,"Germany","NonPluginHybrid",15373
201909,"Germany","PluginHybrid",3561
201909,"Germany","BatteryElectric",5880
201909,"Germany","Hydrogen",18
201909,"Germany","Others",808
201910,"Germany","Diesel",88042
201910,"Germany","Petrol",164322
201910,"Germany","NonPluginHybrid",19435
201910,"Germany","PluginHybrid",6942
201910,"Germany","BatteryElectric",4979
201910,"Germany","Hydrogen",14
201910,"Germany","Others",859
201911,"Germany","Diesel",94413
201911,"Germany","Petrol",173104
201911,"Germany","NonPluginHybrid",19607
201911,"Germany","PluginHybrid",6328
201911,"Germany","BatteryElectric",4651
201911,"Germany","Hydrogen",22
201911,"Germany","Others",1002
201912,"Germany","Diesel",84422
201912,"Germany","Petrol",168768
201912,"Germany","NonPluginHybrid",17995
201912,"Germany","PluginHybrid",5569
201912,"Germany","BatteryElectric",5748
201912,"Germany","Hydrogen",43
201912,"Germany","Others",835
202001,"Germany","Diesel",80257
202001,"Germany","Petrol",126806
202001,"Germany","NonPluginHybrid",22166
202001,"Germany","PluginHybrid",8634
202001,"Germany","BatteryElectric",7492
202001,"Germany","Hydrogen",17
202001,"Germany","Others",928
202002,"Germany","Diesel",75852
202002,"Germany","Petrol",125116
202002,"Germany","NonPluginHybrid",21646
202002,"Germany","PluginHybrid",8341
202002,"Germany","BatteryElectric",8154
202002,"Germany","Hydrogen",36
202002,"Germany","Others",798
202003,"Germany","Diesel",67937
202003,"Germany","Petrol",107507
202003,"Germany","NonPluginHybrid",19309
202003,"Germany","PluginHybrid",9420
202003,"Germany","BatteryElectric",10329
202003,"Germany","Hydrogen",26
202003,"Germany","Others",591
202004,"Germany","Diesel",38836
202004,"Germany","Petrol",60295
202004,"Germany","NonPluginHybrid",10955
202004,"Germany","PluginHybrid",5616
202004,"Germany","BatteryElectric",4635
202004,"Germany","Hydrogen",26
202004,"Germany","Others",477
202005,"Germany","Diesel",53218
202005,"Germany","Petrol",85904
202005,"Germany","NonPluginHybrid",16089
202005,"Germany","PluginHybrid",6751
202005,"Germany","BatteryElectric",5578
202005,"Germany","Hydrogen",29
202005,"Germany","Others",579
202006,"Germany","Diesel",67300
202006,"Germany","Petrol",113480
202006,"Germany","NonPluginHybrid",19505
202006,"Germany","PluginHybrid",10741
202006,"Germany","BatteryElectric",8119
202006,"Germany","Hydrogen",36
202006,"Germany","Others",1091
202007,"Germany","Diesel",89543
202007,"Germany","Petrol",154352
202007,"Germany","NonPluginHybrid",33369
202007,"Germany","PluginHybrid",19117
202007,"Germany","BatteryElectric",16798
202007,"Germany","Hydrogen",40
202007,"Germany","Others",1719
202008,"Germany","Diesel",69416
202008,"Germany","Petrol",117897
202008,"Germany","NonPluginHybrid",29093
202008,"Germany","PluginHybrid",17089
202008,"Germany","BatteryElectric",16076
202008,"Germany","Hydrogen",38
202008,"Germany","Others",1435
202009,"Germany","Diesel",67901
202009,"Germany","Petrol",120645
202009,"Germany","NonPluginHybrid",33909
202009,"Germany","PluginHybrid",20121
202009,"Germany","BatteryElectric",21188
202009,"Germany","Hydrogen",44
202009,"Germany","Others",1419
202010,"Germany","Diesel",71370
202010,"Germany","Petrol",115382
202010,"Germany","NonPluginHybrid",38070
202010,"Germany","PluginHybrid",24856
202010,"Germany","BatteryElectric",23158
202010,"Germany","Hydrogen",25
202010,"Germany","Others",1442
202011,"Germany","Diesel",70624
202011,"Germany","Petrol",117111
202011,"Germany","NonPluginHybrid",41283
202011,"Germany","PluginHybrid",30617
202011,"Germany","BatteryElectric",28965
202011,"Germany","Hydrogen",28
202011,"Germany","Others",1522
202012,"Germany","Diesel",67642
202012,"Germany","Petrol",117228
202012,"Germany","NonPluginHybrid",42001
202012,"Germany","PluginHybrid",39092
202012,"Germany","BatteryElectric",43671
202012,"Germany","Hydrogen",37
202012,"Germany","Others",1723
202101,"Germany","Diesel",44327
202101,"Germany","Petrol",63054
202101,"Germany","NonPluginHybrid",24861
202101,"Germany","PluginHybrid",20587
202101,"Germany","BatteryElectric",16315
202101,"Germany","Hydrogen",9
